ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
190.205.32.70,190.205.32.70.estatic.cantv.net.,8048,"CANTV Servicios, Venezuela",VE,,,i/o timeout,,0.54,2021-10-08T08:00:54Z,2021-09-23T12:36:39Z
138.122.5.218,,269974,LAN-ONLINE C.A.,VE,Caracas,,,false,0.75,2023-03-05T06:57:05Z,2021-09-28T06:38:49Z
181.225.54.59,181.225.54.59.ifxnw.com.ve.,8053,IFX Networks Venezuela C.A.,VE,Caracas,,i/o timeout,,0.00,2022-08-12T11:26:53Z,2021-09-28T09:36:02Z
186.167.33.244,186-167-33-244.suelopetrol.com.,27717,Corporacion Digitel C.A.,VE,Valera,,,false,0.52,2021-10-06T14:02:41Z,2021-09-28T11:16:00Z
190.120.254.52,,264628,"CORPORACION FIBEX TELECOM, C.A.",VE,Valencia,,i/o timeout,,0.00,2023-04-20T15:47:45Z,2021-10-18T05:24:50Z
186.24.50.164,186-24-50-164.static.telcel.net.ve.,6306,"TELEFONICA VENEZOLANA, C.A.",VE,Barinas,,,false,1.00,2021-10-20T16:00:32Z,2021-10-20T09:58:57Z
168.90.92.34,,8053,IFX Networks Venezuela C.A.,VE,Caracas,,i/o timeout,,0.00,2023-03-05T07:04:01Z,2021-10-24T03:43:04Z
190.120.250.165,190-120-250-165.tvcablelitoral.com.,264628,"CORPORACION FIBEX TELECOM, C.A.",VE,Bejuma,,,false,1.00,2021-10-26T13:08:10Z,2021-10-26T09:16:28Z
186.24.4.249,186-24-4-249.static.telcel.net.ve.,6306,"TELEFONICA VENEZOLANA, C.A.",VE,,,i/o timeout,,0.00,2022-08-25T23:24:53Z,2021-10-29T12:44:37Z
190.120.250.221,190-120-250-221.tvcablelitoral.com.,264628,"CORPORACION FIBEX TELECOM, C.A.",VE,Bejuma,,,false,0.18,2021-11-09T15:07:53Z,2021-10-31T12:00:19Z
45.230.168.17,,266742,SOLUCIONES DCN NETWORK C.A,VE,Caracas,,,false,1.00,2023-02-25T20:56:01Z,2021-11-01T10:41:35Z
190.217.7.65,,3549,LVLT-3549,VE,,,i/o timeout,,0.13,2021-11-09T15:08:09Z,2021-11-01T11:07:48Z
45.230.171.17,,3549,LVLT-3549,VE,Guatire,,i/o timeout,,0.52,2021-11-09T15:04:18Z,2021-11-01T12:10:51Z
190.97.241.1,,263703,VIGINET C.A,VE,,,i/o timeout,,0.00,2023-02-25T20:55:59Z,2021-11-02T09:07:35Z
190.216.229.111,190-216-229-111.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,dnsmasq-2.40,,false,1.00,2023-02-25T20:59:22Z,2022-08-07T00:54:23Z
190.216.229.245,190-216-229-245.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,,,false,1.00,2023-02-25T20:59:25Z,2022-08-07T00:54:27Z
190.216.229.44,190-216-229-44.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,,i/o timeout,,0.00,2023-02-08T23:35:49Z,2022-08-07T00:54:29Z
190.216.229.78,190-216-229-78.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,,i/o timeout,,0.00,2023-02-08T23:35:49Z,2022-08-07T00:54:31Z
190.216.230.18,190-216-230-18.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,,,false,1.00,2023-02-25T20:59:23Z,2022-08-07T00:54:37Z
190.216.230.182,190-216-230-182.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,,i/o timeout,,0.00,2023-03-05T22:58:53Z,2022-08-07T00:54:39Z
190.216.231.185,190-216-231-185.dia.static.centurylink.com.ar.,3549,LVLT-3549,VE,Caracas,,i/o timeout,,0.00,2023-02-08T23:35:49Z,2022-08-07T00:54:41Z
190.216.237.1,190-216-237-1.dia.static.centurylink.com.ve.,271904,CHARTER COMMUNICATIONS INTERNATIONAL DE VENEZUELA C.A.,VE,Caracas,,,false,0.86,2023-02-21T10:45:53Z,2022-08-07T00:54:43Z
190.216.237.18,190-216-237-18.dia.static.centurylink.com.ve.,271904,CHARTER COMMUNICATIONS INTERNATIONAL DE VENEZUELA C.A.,VE,Caracas,,,false,0.78,2023-02-08T23:33:51Z,2022-08-07T00:54:45Z
190.216.238.105,190-216-238-105.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,,,false,0.84,2023-03-08T17:50:20Z,2022-08-07T00:54:47Z
190.216.240.6,190-216-240-6.dia.static.centurylink.com.ve.,263223,SATELITES Y TELECOMUNICACIONES C.A,VE,Caracas,,i/o timeout,,0.00,2023-02-08T23:35:49Z,2022-08-07T00:54:50Z
190.216.241.5,mail.venezolana.aero.,263771,"IP NET, C.A.",VE,Caracas,,i/o timeout,,0.80,2023-02-08T23:35:52Z,2022-08-07T00:54:51Z
190.216.241.71,190-216-241-71.dia.static.centurylink.com.ve.,263771,"IP NET, C.A.",VE,Caracas,,i/o timeout,,0.00,2023-02-08T23:35:49Z,2022-08-07T00:54:53Z
190.216.244.36,190-216-244-36.centurylink.com.ve.,263771,"IP NET, C.A.",VE,Caracas,,i/o timeout,,0.00,2023-02-26T08:55:27Z,2022-08-07T00:54:55Z
190.216.246.193,190-216-246-193.dia.static.centurylink.com.ve.,3549,LVLT-3549,VE,Caracas,,i/o timeout,,0.79,2023-02-20T23:46:14Z,2022-08-07T00:55:06Z
190.216.247.150,190-216-247-150.dia.static.centurylink.com.ar.,3549,LVLT-3549,VE,Caracas,,i/o timeout,,0.80,2023-02-26T08:55:30Z,2022-08-07T00:55:10Z
