ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
196.20.2.142,ns2.methealth.com.na.,16637,MTN Business Solutions,NA,Windhoek,,i/o timeout,,0.00,2023-03-05T06:54:08Z,2021-09-25T23:54:31Z
196.20.12.13,,16637,MTN Business Solutions,NA,Windhoek,,i/o timeout,,0.00,2023-04-20T15:48:48Z,2021-09-27T09:09:50Z
197.234.98.210,,33763,Paratus-Telecom,NA,,,,false,1.00,2021-10-03T12:31:45Z,2021-10-03T12:31:45Z
41.63.249.162,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.82,,false,0.72,2022-11-13T04:38:14Z,2022-10-22T19:27:41Z
77.220.1.124,,30896,Iway-Network-AS,NA,Windhoek,,i/o timeout,,0.00,2023-02-17T05:15:47Z,2022-12-17T00:54:47Z
197.234.113.136,,33763,Paratus-Telecom,NA,,,connection refused,,0.00,2023-02-19T06:54:03Z,2022-12-24T08:27:21Z
160.242.120.98,,33763,Paratus-Telecom,NA,Windhoek,,i/o timeout,,0.34,2023-02-19T06:55:31Z,2022-12-26T15:30:58Z
196.20.12.1,,16637,MTN Business Solutions,NA,Windhoek,,i/o timeout,,0.00,2023-02-19T20:01:49Z,2023-01-01T19:00:33Z
41.63.246.220,,37009,Mobile Telecommunications,NA,Windhoek,,i/o timeout,,0.26,2023-02-19T20:01:58Z,2023-01-01T23:37:02Z
41.218.68.103,,33763,Paratus-Telecom,NA,Windhoek,,,false,0.99,2023-02-19T20:02:23Z,2023-01-02T18:00:21Z
196.20.15.241,,16637,MTN Business Solutions,NA,Windhoek,,,false,1.00,2023-03-13T04:45:48Z,2023-03-13T00:52:22Z
41.63.244.89,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.85,,false,1.00,2023-03-13T14:10:30Z,2023-03-13T14:10:30Z
41.63.240.79,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.85,,false,1.00,2023-03-15T09:51:44Z,2023-03-13T21:26:45Z
77.220.13.46,,30896,Iway-Network-AS,NA,Windhoek,,,false,1.00,2023-03-14T07:51:52Z,2023-03-14T03:59:43Z
160.242.96.220,,33763,Paratus-Telecom,NA,Windhoek,,,false,1.00,2023-03-14T06:11:31Z,2023-03-14T06:11:31Z
77.220.2.53,,30896,Iway-Network-AS,NA,Windhoek,,,false,1.00,2023-03-15T04:49:28Z,2023-03-14T11:22:12Z
41.63.249.222,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.85,,false,1.00,2023-03-15T09:57:08Z,2023-03-14T21:13:33Z
41.63.246.195,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.85,,false,1.00,2023-03-18T02:51:21Z,2023-03-15T07:43:11Z
77.220.2.104,,30896,Iway-Network-AS,NA,Windhoek,,i/o timeout,,0.88,2023-03-18T02:53:06Z,2023-03-15T10:30:59Z
41.63.244.146,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.85,SERVFAIL for wikileaks.org,,0.85,2023-04-05T00:34:53Z,2023-03-15T17:51:00Z
77.220.2.143,,30896,Iway-Network-AS,NA,Windhoek,,i/o timeout,,0.20,2023-04-05T00:35:38Z,2023-03-15T18:52:31Z
197.243.233.85,,37009,Mobile Telecommunications,NA,,,SERVFAIL for wikileaks.org,,0.83,2023-04-05T00:36:14Z,2023-03-15T19:40:39Z
41.63.239.27,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.85,,false,0.57,2023-04-19T19:38:20Z,2023-03-16T16:10:28Z
41.63.246.240,,37009,Mobile Telecommunications,NA,Windhoek,dnsmasq-2.85,,false,0.62,2023-04-19T19:39:39Z,2023-03-16T18:23:32Z
77.220.3.35,mail.woermannbrock.com.,30896,Iway-Network-AS,NA,Windhoek,,i/o timeout,,0.61,2023-04-21T21:44:07Z,2023-03-16T23:37:30Z
41.218.90.154,ns1.methealth.com.na.,33763,Paratus-Telecom,NA,Windhoek,,,false,0.95,2023-04-21T21:48:34Z,2023-03-17T07:37:40Z
77.220.2.72,,30896,Iway-Network-AS,NA,Windhoek,,i/o timeout,,0.00,2023-08-12T21:00:28Z,2023-03-18T09:20:17Z
41.63.246.207,,37009,Mobile Telecommunications,NA,Windhoek,,i/o timeout,,0.00,2023-08-12T21:06:24Z,2023-03-18T19:19:33Z
160.242.110.185,,33763,Paratus,NA,Windhoek,,i/o timeout,,0.00,2023-08-17T15:57:01Z,2023-03-19T08:48:21Z
41.63.249.92,,37009,Mobile Telecommunications,NA,Windhoek,,i/o timeout,,0.00,2023-08-17T15:57:27Z,2023-03-19T09:45:37Z
77.220.2.85,,30896,Iway-Network-AS,NA,Windhoek,,i/o timeout,,0.33,2023-08-17T21:56:50Z,2023-03-19T19:59:50Z
