ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
201.144.40.139,static.customer-201-144-40-139.uninet-ide.com.mx.,8151,Uninet S.A. de C.V.,MX,Zacatecas City,,i/o timeout,,0.00,2021-09-01T14:46:19Z,2020-08-11T01:54:59Z
148.233.151.8,,28403,"RadioMovil Dipsa, S.A. de C.V.",MX,Coatzacoalcos,Nominum Vantio CacheServe 7.3.0.2,REFUSED for example.com,,0.00,2022-04-22T08:04:11Z,2020-08-11T13:46:02Z
132.248.150.167,,278,Universidad Nacional Autonoma de Mexico,MX,Xochimilco,,i/o timeout,,0.00,2023-03-08T09:48:00Z,2020-09-02T19:40:41Z
189.254.4.147,customer-189-254-4-147-sta.uninet-ide.com.mx.,8151,Uninet S.A. de C.V.,MX,Tlalnepantla,,i/o timeout,,0.00,2022-12-06T21:48:02Z,2020-09-18T18:56:53Z
148.223.14.148,customer-148-223-14-130.uninet-ide.com.mx.,8151,Uninet S.A. de C.V.,MX,San Nicolás de los Garza,,i/o timeout,,0.00,2023-02-25T20:53:12Z,2020-11-22T11:36:06Z
201.144.183.147,static.customer-201-144-183-147.uninet-ide.com.mx.,8151,Uninet S.A. de C.V.,MX,General Escobedo,,i/o timeout,,0.00,2023-03-04T04:46:28Z,2020-11-22T11:38:45Z
207.248.57.11,dns2.telumasp.net.,11888,"Television Internacional, S.A. de C.V.",MX,Monterrey,DNS,,false,0.99,2021-05-03T22:24:44Z,2021-02-12T15:38:56Z
200.56.224.11,ns.marcatel.com.mx.,19332,"Marcatel Com, S.A. de C.V.",MX,Apodaca,SRV_OK,Unexpected result for wikileaks.org: {[[51 159 197 136] [80 81 248 21]]},,0.00,2023-01-13T07:28:39Z,2021-02-12T15:50:33Z
200.57.2.108,dns1.bestel.com.mx.,18734,"Operbes, S.A. de C.V.",MX,Ecatepec,unknown,,false,0.92,2021-05-03T22:24:16Z,2021-02-12T15:50:54Z
200.76.5.147,dns-cache-gdl.alestra.net.mx.,11172,"Alestra, S. de R.L. de C.V.",MX,San Luis Potosí City,none,,false,0.99,2021-05-03T22:25:03Z,2021-02-12T15:53:47Z
200.94.26.115,,11172,"Alestra, S. de R.L. de C.V.",MX,Ciudad del Carmen,none,SERVFAIL for non-existent.example.com,,0.45,2023-03-11T22:47:29Z,2021-02-12T15:55:17Z
201.144.94.245,nsbal-mex-vallejo-3.uninet.net.mx.,8151,Uninet S.A. de C.V.,MX,Pachuca,,i/o timeout,,0.00,2023-04-20T15:48:04Z,2021-04-16T04:35:44Z
187.188.84.214,fixed-187-188-84-214.totalplay.net.,22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,MX,Mexico City,,i/o timeout,,0.00,2021-11-29T07:32:43Z,2021-05-14T06:22:26Z
200.236.97.157,,6503,"Axtel, S.A.B. de C.V.",MX,Mexico City,,connection refused,,0.00,2023-03-04T22:45:11Z,2021-05-14T06:25:37Z
200.57.190.131,cust-200-57-190-131.triara.com.,19373,Triara.com S.A. de C.V.,MX,Apodaca,,i/o timeout,,0.00,2023-02-24T13:45:00Z,2021-05-14T06:25:42Z
148.235.82.66,customer-148-235-82-66.uninet-ide.com.mx.,8151,Uninet S.A. de C.V.,MX,San Juan del Río,,Unexpected result for wikileaks.org: {[[195 35 109 44] [185 165 168 41] [195 35 109 53] [141 105 65 113]]},,0.00,2021-08-31T17:11:31Z,2021-06-09T14:18:42Z
192.100.164.125,nsuqroo.uqroo.mx.,8151,Uninet S.A. de C.V.,MX,,Ask nicely,Unexpected result for wikileaks.org: {[[195 35 109 44] [195 35 109 53] [185 165 168 41] [141 105 65 113]]},,0.00,2021-09-01T13:46:29Z,2021-06-09T14:20:39Z
187.144.255.163,dsl-187-144-255-163-dyn.prod-infinitum.com.mx.,8151,Uninet S.A. de C.V.,MX,Manzanillo,,i/o timeout,,0.00,2022-08-12T11:26:53Z,2021-09-23T13:02:20Z
207.248.224.72,env2.b-enlinea.mx.,11172,"Alestra, S. de R.L. de C.V.",MX,Monterrey,none,,false,1.00,2021-09-24T04:22:46Z,2021-09-24T04:22:46Z
207.248.224.71,dns-cache-mty1.alestra.net.mx.,11172,"Alestra, S. de R.L. de C.V.",MX,Monterrey,none,,false,1.00,2021-09-24T04:22:48Z,2021-09-24T04:22:48Z
187.157.46.210,customer-187-157-46-210-sta.uninet-ide.com.mx.,8151,Uninet S.A. de C.V.,MX,Centro,,,false,1.00,2021-09-24T04:22:51Z,2021-09-24T04:22:51Z
187.243.240.54,customer-MCA-PTOP-240-54.megared.net.mx.,13999,"Mega Cable, S.A. de C.V.",MX,Puerto Peñasco,,i/o timeout,,0.00,2023-04-20T15:48:40Z,2021-09-25T08:37:26Z
187.190.226.203,fixed-187-190-226-203.totalplay.net.,22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,MX,La Canada,,,false,1.00,2021-09-25T21:08:10Z,2021-09-25T15:49:22Z
201.117.254.241,customer-201-117-254-241.uninet-ide.com.mx.,8151,Uninet S.A. de C.V.,MX,León,,,true,0.63,2021-10-02T18:01:01Z,2021-09-25T23:59:19Z
187.190.64.42,fixed-187-190-64-42.totalplay.net.,22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,MX,Tijuana,,i/o timeout,,0.56,2021-09-27T07:01:01Z,2021-09-26T12:08:35Z
45.188.78.29,,265608,ONT NETWORKS SA de CV,MX,Nacajuca,,connection refused,,0.00,2022-12-06T20:48:20Z,2021-09-27T01:44:16Z
45.231.223.250,45-231-223-250.dyn.distrokom.net.,28424,DISTROKOM S DE RL DE CV,MX,Tijuana,,,false,1.00,2021-09-27T08:08:10Z,2021-09-27T01:46:34Z
45.5.94.178,slw.nrtmexico.mx.,28419,"Senal Interactiva, S.A De C.V",MX,Saltillo,,i/o timeout,,0.70,2021-10-05T18:07:59Z,2021-09-27T01:47:44Z
