ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
190.211.104.93,wlesca2.coopelesca.co.cr.,262145,Cooperativa de Electrificacion Rural de San Carlos R.L. Coopelesca R.L.,CR,Alpes,,i/o timeout,,0.00,2022-12-17T08:08:08Z,2020-08-11T15:44:23Z
201.202.55.203,,11830,Instituto Costarricense de Electricidad y Telecom.,CR,Escazu,dnsmasq-pi-hole-2.86,,false,1.00,2021-10-01T23:29:03Z,2021-10-01T23:29:03Z
201.204.47.66,,11830,Instituto Costarricense de Electricidad y Telecom.,CR,Limón,,,false,0.79,2021-10-17T22:03:23Z,2021-10-10T06:08:36Z
190.211.115.66,,262145,Cooperativa de Electrificacion Rural de San Carlos R.L. Coopelesca R.L.,CR,Pocosol,,i/o timeout,,0.52,2022-01-06T10:36:35Z,2021-10-24T11:52:13Z
179.50.223.70,ip70-223-50-179.ct.co.cr.,52228,Cable Tica,CR,Jaco,,,false,1.00,2022-09-28T22:23:52Z,2022-09-28T22:23:52Z
138.118.80.62,ptr62.80.118.138.residencial.telecablecr.com.,52263,Telecable Economico S.A.,CR,Alajuela,,,false,1.00,2023-02-08T23:47:57Z,2022-09-29T12:54:25Z
186.177.77.238,,262197,MILLICOM CABLE COSTA RICA S.A.,CR,San José,,,false,0.60,2022-12-06T23:21:48Z,2022-10-10T23:54:12Z
190.108.72.6,ns2.metrowirelesscr.com.,263246,"Metrowireless Solutions de Costa Rica, SA",CR,,9.10.3-P4-Ubuntu,SERVFAIL for rotten.com,,0.11,2022-10-19T08:31:43Z,2022-10-16T14:55:54Z
181.193.120.115,,11830,Instituto Costarricense de Electricidad y Telecom.,CR,Santa Fe,9.11.4-P2-RedHat-9.11.4-16.P2.el7_8.6,,true,1.00,2022-10-21T05:35:36Z,2022-10-20T14:11:25Z
190.7.204.170,mail.tamizajecr.com.,27876,American Data Networks,CR,San José,,,false,1.00,2022-10-22T12:17:09Z,2022-10-22T12:17:09Z
181.193.115.22,,11830,Instituto Costarricense de Electricidad y Telecom.,CR,Puntarenas,,,false,1.00,2022-10-23T10:39:11Z,2022-10-22T15:14:04Z
186.177.77.50,,262197,MILLICOM CABLE COSTA RICA S.A.,CR,San José,,i/o timeout,,0.43,2022-11-05T22:33:39Z,2022-10-23T18:42:03Z
190.115.201.193,,270058,CABLE CENTRO SOCIEDAD ANONIMA,CR,,dnsmasq-2.45,,true,0.80,2022-11-26T16:44:03Z,2022-10-28T03:32:34Z
