ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
91.239.100.100,anycast.censurfridns.dk.,198794,Thomas Steen Rasmussen,DK,,,i/o timeout,,0.00,2022-12-16T00:07:23Z,2020-07-17T22:21:06Z
37.97.12.144,37.97.12.144.dynamic.altibox.net.,29695,Altibox AS,DK,Thisted,,i/o timeout,,0.00,2021-12-27T09:29:10Z,2020-08-15T18:05:19Z
5.103.13.158,5.103.13.158.static.fibianet.dk.,44869,FIBIA P/S,DK,Faaborg,,i/o timeout,,0.00,2022-08-08T08:26:04Z,2020-09-02T19:40:33Z
5.103.179.10,5.103.179.10.dhcp.fibianet.dk.,44869,FIBIA P/S,DK,Nykobing Falster,,i/o timeout,,0.00,2022-08-07T01:24:44Z,2020-09-02T19:42:31Z
5.103.15.184,5.103.15.184.static.fibianet.dk.,44869,FIBIA P/S,DK,Odense,,i/o timeout,,0.00,2023-02-27T23:49:53Z,2020-09-02T19:42:58Z
195.189.131.1,ns2.obox.dk.,62121,Christian Ebsen ApS,DK,,PowerDNS Authoritative Server 4.4.1 (built Feb 10 2021 19:33:14 by mockbuild@localhost),REFUSED for example.com,,0.00,2021-11-29T07:34:27Z,2021-02-12T12:46:34Z
130.225.244.166,deic-lgb.anycast.censurfridns.dk.,1835,Danish network for Research and Education,DK,Copenhagen,,i/o timeout,,0.00,2023-02-26T11:51:06Z,2021-03-28T20:59:31Z
130.226.161.34,deic-ore.anycast.censurfridns.dk.,1835,Danish network for Research and Education,DK,Kongens Lyngby,9.11.29+dampening,,true,1.00,2021-05-03T22:24:36Z,2021-03-28T20:59:32Z
185.38.27.139,,62113,Kracon ApS,DK,,9.11.29+dampening,,true,1.00,2021-04-23T22:25:24Z,2021-03-28T20:59:33Z
83.97.97.3,ns2.nmnet.dk.,31130,Tribe Technology Aps,DK,,Served by PowerDNS - http://www.powerdns.com,,false,0.62,2021-10-18T12:00:32Z,2021-09-24T04:08:58Z
5.103.206.30,5.103.206.30.dhcp.fibianet.dk.,44869,FIBIA P/S,DK,Ringsted,dnsmasq-pi-hole-2.81,,false,1.00,2021-09-29T11:46:19Z,2021-09-29T11:46:19Z
212.112.133.74,D470854A.rev.sefiber.dk.,39642,Telia Stofa A/S,DK,Nordborg,dnsmasq-pi-hole-2.84,,false,1.00,2021-10-01T23:12:31Z,2021-10-01T23:12:31Z
5.103.133.176,5.103.133.176.static.fibianet.dk.,44869,FIBIA P/S,DK,Havdrup,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-01T23:21:42Z,2021-10-01T23:21:42Z
85.191.219.137,,43557,Eniig Fiber A/S,DK,Nibe,dnsmasq-pi-hole-2.86,,false,1.00,2021-10-01T23:36:53Z,2021-10-01T23:36:53Z
85.129.0.126,,3292,Tele Danmark,DK,Norresundby,dnsmasq-pi-hole-2.82,,false,1.00,2021-10-01T23:40:46Z,2021-10-01T23:40:46Z
91.100.105.195,91.100.105.195.generic-hostname.arrownet.dk.,15516,Dansk Kabel Tv A/s,DK,Bronshoj,dnsmasq-pi-hole-2.83,,false,1.00,2021-10-01T23:42:24Z,2021-10-01T23:42:24Z
176.20.173.93,176-20-173-93-dynamic.dk.customer.tdc.net.,3292,Tele Danmark,DK,Fredericia,,i/o timeout,,0.00,2021-11-03T12:02:32Z,2021-10-02T00:15:37Z
85.191.50.54,,204274,Aura Fiber OE A/S,DK,Hojbjerg,dnsmasq-pi-hole-2.84,,false,1.00,2021-10-02T00:30:21Z,2021-10-02T00:30:21Z
37.120.232.43,no-rdns.m247.com.,9009,M247 Europe SRL,DK,Copenhagen,cryptostorm,Unexpected result for wikileaks.org: {[[51 159 197 136] [80 81 248 21]]},,0.00,2023-01-11T08:28:28Z,2021-10-02T14:23:10Z
95.154.29.236,5F9A1DEC.rev.sefiber.dk.,39642,Telia Stofa A/S,DK,Krusa,dnsmasq-pi-hole-2.84,,false,1.00,2021-10-02T16:17:24Z,2021-10-02T16:17:24Z
87.61.83.173,0x573d53ad.static.cust.fastspeed.dk.,3292,Tele Danmark,DK,Niva,dnsmasq-pi-hole-2.81,,false,1.00,2021-10-02T16:17:56Z,2021-10-02T16:17:56Z
93.160.187.134,93-160-187-134-static.dk.customer.tdc.net.,3292,Tele Danmark,DK,Slagelse,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-02T17:17:50Z,2021-10-02T17:17:50Z
87.50.131.33,87-50-131-33-cable.dk.customer.tdc.net.,3292,Tele Danmark,DK,Solrod,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-02T17:42:57Z,2021-10-02T17:42:57Z
195.137.178.10,testtest.ramboll.dk.,3292,TDC Holding A/S,DK,Copenhagen,,,false,0.96,2022-12-26T07:08:15Z,2021-10-03T13:17:02Z
195.137.178.35,ns.ramboll.com.,3292,Tele Danmark,DK,Copenhagen,,,false,1.00,2021-10-06T19:11:34Z,2021-10-03T13:17:03Z
185.134.30.31,,48854,team.blue Denmark A/S,DK,,,i/o timeout,,0.00,2023-03-05T07:04:21Z,2021-12-07T09:39:56Z
193.89.248.1,ns.christiania.org.,3292,TDC Holding A/S,DK,Copenhagen,9.8.1-P1,,false,0.61,2023-03-07T13:46:33Z,2022-04-25T23:25:35Z
2.109.110.110,cpe.ge-1-2-9-100.naenqe30.dk.customer.tdc.net.,3292,TDC Holding A/S,DK,Aarhus,unbound 1.4.22,,false,1.00,2022-08-28T14:34:39Z,2022-08-28T14:17:15Z
2.104.29.42,2-104-29-42-cable.dk.customer.tdc.net.,3292,TDC Holding A/S,DK,Korsør,,i/o timeout,,0.00,2023-02-08T23:40:48Z,2022-09-03T05:28:51Z
2.105.69.220,2-105-69-220-cable.dk.customer.tdc.net.,3292,TDC Holding A/S,DK,Fredericia,ZyWALL DNS,,false,1.00,2023-02-08T23:40:49Z,2022-09-03T05:39:11Z
5.103.13.75,5.103.13.75.static.fibianet.dk.,44869,FIBIA P/S,DK,Esbjerg,dnsmasq-2.40,,true,1.00,2022-09-08T14:08:37Z,2022-09-08T14:08:37Z
5.103.13.154,5.103.13.154.static.fibianet.dk.,44869,FIBIA P/S,DK,Faaborg,9.11.22,,false,1.00,2022-09-08T14:08:39Z,2022-09-08T14:08:39Z
5.103.28.174,5.103.28.174.static.fibianet.dk.,44869,FIBIA P/S,DK,Hedensted,,,true,1.00,2022-09-08T14:09:02Z,2022-09-08T14:09:02Z
5.103.33.50,5.103.33.50.static.fibianet.dk.,44869,FIBIA P/S,DK,Tollose,ZyWALL DNS,,false,1.00,2022-09-08T14:09:15Z,2022-09-08T14:09:15Z
5.103.13.123,5.103.13.123.static.fibianet.dk.,44869,FIBIA P/S,DK,Odense,,,false,1.00,2022-09-10T17:38:21Z,2022-09-10T17:12:18Z
5.103.25.139,5.103.25.139.static.fibianet.dk.,44869,FIBIA P/S,DK,Store Heddinge,ZyWALL DNS,,false,1.00,2022-09-10T17:38:22Z,2022-09-10T17:12:42Z
5.103.39.26,5.103.39.26.static.fibianet.dk.,44869,FIBIA P/S,DK,Hedensted,dnsmasq-2.80,,false,1.00,2022-09-10T17:38:22Z,2022-09-10T17:13:10Z
5.103.38.108,5.103.38.108.static.fibianet.dk.,44869,FIBIA P/S,DK,Hedensted,,,false,1.00,2022-09-10T17:38:22Z,2022-09-10T17:13:12Z
5.103.76.220,5.103.76.220.dhcp.fibianet.dk.,44869,FIBIA P/S,DK,Skamby,dnsmasq-2.40,,true,1.00,2022-09-10T17:38:23Z,2022-09-10T17:14:44Z
185.150.199.45,,202914,Adeo Datacenter ApS,DK,Albertslund Municipality,,,false,1.00,2022-10-10T16:44:58Z,2022-10-03T05:36:13Z
152.115.91.205,,31027,GlobalConnect A/S,DK,Nibe,,,false,1.00,2023-02-16T23:04:06Z,2022-10-13T00:30:10Z
89.188.72.100,vps762.basicserver.io.,48854,team.blue Denmark A/S,DK,Skanderborg,,,false,1.00,2022-10-16T06:35:11Z,2022-10-16T04:59:10Z
80.251.196.254,cust-IP-254.vip.3.dk.,44034,Hi3G Access AB,DK,Fredensborg,unbound 1.4.22,,false,1.00,2023-02-08T23:57:30Z,2022-10-21T07:57:09Z
84.238.37.124,84-238-37-124.ptr.bnaa.dk.,33796,Bolignet-Aarhus,DK,Tilst,dnsmasq-2.39,,true,1.00,2022-10-25T02:42:02Z,2022-10-25T02:42:02Z
195.189.130.1,ns1.obox.dk.,62121,Christian Ebsen ApS,DK,,,i/o timeout,,0.00,2022-10-25T14:36:55Z,2013-04-23T02:30:36Z
185.221.30.35,ip185221030035.vest.net.,31027,GlobalConnect A/S,DK,,,,false,0.62,2022-11-04T20:33:18Z,2022-10-25T18:41:03Z
92.241.192.110,,3342,Cibicom A/S,DK,,dnsmasq-2.68,,false,1.00,2022-10-28T16:18:50Z,2022-10-28T16:18:50Z
109.57.88.122,109.57.88.122.mobile.3.dk.,44034,Hi3G Access AB,DK,Copenhagen,unbound 1.6.6,,true,1.00,2022-11-11T00:59:21Z,2022-11-05T09:10:55Z
109.56.80.89,109.56.80.89.mobile.3.dk.,44034,Hi3G Access AB,DK,Braedstrup,,i/o timeout,,0.00,2023-02-27T23:56:46Z,2022-11-05T09:49:33Z
5.103.203.156,,44869,FIBIA P/S,DK,Slagelse,,i/o timeout,,0.50,2022-11-11T00:59:50Z,2022-11-05T19:34:29Z
93.176.83.154,,31027,GlobalConnect A/S,DK,Copenhagen,dnsmasq-2.40,,false,1.00,2022-11-11T01:02:50Z,2022-11-10T08:18:59Z
81.161.145.70,,15516,Dansk Kabel Tv A/s,DK,Bronshoj,,i/o timeout,,0.00,2023-02-09T13:40:48Z,2022-11-13T00:12:58Z
152.115.91.203,,31027,GlobalConnect A/S,DK,Fredericia,,,false,1.00,2022-11-15T19:41:33Z,2022-11-13T23:40:38Z
213.237.50.57,213237050057.mbb.telenor.dk.,9158,Telenor A/S,DK,Roskilde,,i/o timeout,,0.33,2023-02-14T05:45:17Z,2022-11-18T08:37:50Z
109.57.11.46,109.57.11.46.mobile.3.dk.,44034,Hi3G Access AB,DK,Otterup,,i/o timeout,,0.01,2022-12-06T22:02:56Z,2022-11-18T09:54:05Z
62.198.41.40,0x3ec62928.static.customer.dk.telia.net.,3308,Telia Company AB,DK,Holbaek,,i/o timeout,,0.64,2022-12-06T22:03:44Z,2022-11-19T07:42:58Z
212.98.77.116,,42525,GlobalConnect A/S,DK,Fredericia,,i/o timeout,,0.99,2022-12-06T23:47:21Z,2022-11-21T01:29:59Z
212.98.70.131,,42525,GlobalConnect A/S,DK,,,REFUSED for example.com,,0.82,2022-12-06T23:51:25Z,2022-11-25T21:49:33Z
84.238.76.187,84-238-76-187.ptr.bnaa.dk.,33796,Bolignet-Aarhus,DK,Risskov,,i/o timeout,,0.09,2023-02-18T19:00:37Z,2022-11-29T08:22:17Z
188.114.182.212,,43557,Norlys Fibernet A/S,DK,Tjele,,i/o timeout,,0.62,2022-12-07T00:45:11Z,2022-12-01T08:52:44Z
87.61.82.204,0x573d52cc.static.cust.fastspeed.dk.,3292,TDC Holding A/S,DK,Vejby,,i/o timeout,,0.00,2023-02-09T00:31:05Z,2022-12-05T05:10:42Z
62.79.6.10,062079006010.mbb.telenor.dk.,9158,Telenor A/S,DK,,Not available,,true,0.33,2023-02-15T15:52:01Z,2022-12-09T04:07:35Z
78.157.115.53,4E9D7335.rev.sefiber.dk.,39642,Telia Stofa A/S,DK,Aabenraa,ZyWALL DNS,,false,0.92,2023-02-17T05:15:53Z,2022-12-17T13:32:34Z
176.22.111.11,176-22-111-11-dynamic.dk.customer.tdc.net.,3292,TDC Holding A/S,DK,Birkerød,,i/o timeout,,0.00,2023-02-18T10:13:07Z,2022-12-20T09:56:51Z
85.191.217.195,,43557,Norlys Fibernet A/S,DK,,9.11.22,,false,1.00,2023-02-19T07:58:22Z,2022-12-28T11:43:47Z
212.27.27.130,212.27.27.130.bredband.3.dk.,44034,Hi3G Access AB,DK,Ballerup Municipality,,i/o timeout,,0.64,2023-02-19T20:01:17Z,2023-01-01T01:45:02Z
194.45.76.4,194-45-76-4.static.kviknet.net.,204151,Kviknet ApS,DK,Aarhus,,connection refused,,0.21,2023-02-27T16:57:59Z,2023-02-19T20:55:30Z
95.138.211.251,,43557,Norlys Fibernet A/S,DK,Skjern,,i/o timeout,,0.93,2023-02-26T09:08:14Z,2023-02-21T09:25:55Z
84.238.113.170,84-238-113-170.ptr.bnaa.dk.,33796,Bolignet-Aarhus,DK,Copenhagen,,i/o timeout,,0.14,2023-03-01T05:45:05Z,2023-02-23T23:27:58Z
212.10.37.228,d40a25e4.rev.stofanet.dk.,39642,Telia Stofa A/S,DK,Sønderborg,Nothing to see here.,,true,1.00,2023-03-01T03:45:26Z,2023-02-26T12:00:46Z
82.103.129.72,e82-103-129-72s.asergo.com.,30736,ASERGO Scandinavia ApS,DK,Copenhagen,Served by PowerDNS - http://www.powerdns.com,,true,1.00,2023-03-01T22:48:24Z,2023-02-28T18:17:29Z
89.233.5.163,,3308,Telia Company AB,DK,Copenhagen,,,false,1.00,2023-03-08T04:46:06Z,2023-03-04T21:57:04Z
188.114.144.157,,43557,Norlys Fibernet A/S,DK,Roslev,DNSServer,,false,1.00,2023-04-20T15:48:35Z,2023-03-09T19:11:44Z
212.27.27.62,212.27.27.62.bredband.3.dk.,44034,Hi3G Access AB,DK,Ballerup Municipality,,,false,1.00,2023-03-13T08:45:29Z,2023-03-13T00:52:32Z
45.12.221.219,,9009,M247 Europe SRL,DK,Copenhagen,,,true,1.00,2023-03-13T08:45:29Z,2023-03-13T01:41:00Z
78.156.106.43,,43557,Norlys Fibernet A/S,DK,Videbæk,ZyWALL DNS,,false,1.00,2023-03-13T08:45:27Z,2023-03-13T02:44:40Z
188.114.161.83,,43557,Norlys Fibernet A/S,DK,Kjellerup,ZyWALL DNS,,false,1.00,2023-03-13T04:48:17Z,2023-03-13T02:58:39Z
80.210.68.199,x50d244c7.cust.hiper.dk.,203953,Hiper A/S,DK,Copenhagen,,,false,1.00,2023-03-13T04:13:47Z,2023-03-13T04:13:47Z
85.235.237.9,,3308,Telia Company AB,DK,Copenhagen,dnsmasq-2.86,,false,1.00,2023-03-13T06:19:55Z,2023-03-13T06:19:55Z
84.238.123.248,84-238-123-248.ptr.bnaa.dk.,33796,Bolignet-Aarhus,DK,Hvidovre,dnsmasq-2.39,,true,1.00,2023-03-13T07:03:39Z,2023-03-13T07:03:39Z
77.68.240.101,dg-vpn01.drlund-gym.dk.,43557,Norlys Fibernet A/S,DK,,dnsmasq-2.86,,false,1.00,2023-03-13T07:46:33Z,2023-03-13T07:46:33Z
84.238.55.85,84-238-55-85.ptr.bnaa.dk.,33796,Bolignet-Aarhus,DK,Viby J,dnsmasq-2.39,,true,1.00,2023-03-13T08:18:21Z,2023-03-13T08:18:21Z
87.116.28.8,,31027,GlobalConnect A/S,DK,Herlev,,,false,1.00,2023-03-13T08:31:21Z,2023-03-13T08:31:21Z
87.49.54.222,,3292,TDC Holding A/S,DK,Vejle,,,false,1.00,2023-03-14T17:45:18Z,2023-03-13T09:02:41Z
80.166.177.66,,3292,TDC Holding A/S,DK,Herlev,,,false,1.00,2023-03-13T23:45:52Z,2023-03-13T09:20:41Z
85.129.88.70,cpe.ge-0-0-3-100.snjnqe30.dk.customer.tdc.net.,3292,TDC Holding A/S,DK,Copenhagen,9.11.22,,false,1.00,2023-03-14T02:46:02Z,2023-03-13T09:37:38Z
212.98.77.115,,42525,GlobalConnect A/S,DK,Fredericia,dnsmasq-2.85,,false,1.00,2023-03-13T15:46:21Z,2023-03-13T10:58:37Z
92.246.18.164,,43557,Norlys Fibernet A/S,DK,Haderup,unknown,,false,1.00,2023-03-13T23:47:54Z,2023-03-13T11:05:27Z
212.27.10.177,212.27.10.177.mobile.3.dk.,44034,Hi3G Access AB,DK,Helsinge,dnsmasq-2.78,,false,0.75,2023-03-15T03:49:03Z,2023-03-13T11:14:17Z
185.93.193.37,,62121,Christian Ebsen ApS,DK,,,,false,1.00,2023-03-13T11:58:59Z,2023-03-13T11:58:59Z
80.251.198.207,80.251.198.207.bredband.3.dk.,44034,Hi3G Access AB,DK,Copenhagen,dnsmasq-2.78,,false,1.00,2023-03-13T12:20:15Z,2023-03-13T12:20:15Z
77.33.173.95,77.33.173.95.dhcp.fibianet.dk.,44869,FIBIA P/S,DK,Maribo,dnsmasq-2.40,,true,1.00,2023-03-13T12:27:23Z,2023-03-13T12:27:23Z
85.235.238.53,,3308,Telia Company AB,DK,Copenhagen,9.18.12-0ubuntu0.22.04.1-Ubuntu,,true,1.00,2023-04-12T12:16:02Z,2023-03-13T13:25:03Z
89.239.194.99,89.239.194.99.static.fibianet.dk.,44869,FIBIA P/S,DK,Tommerup Stationsby,ZyWALL DNS,,false,1.00,2023-03-13T14:29:12Z,2023-03-13T14:29:12Z
87.54.39.142,cpe.ge-7-1-0-100.henqe10.dk.customer.tdc.net.,3292,TDC Holding A/S,DK,Assens,unbound 1.4.22,,false,1.00,2023-03-13T14:31:26Z,2023-03-13T14:31:26Z
93.178.179.210,cpe.ge-7-3-3-102.hgsnqe10.dk.customer.tdc.net.,3292,TDC Holding A/S,DK,Solrod,unbound 1.4.22,,false,1.00,2023-03-13T14:32:38Z,2023-03-13T14:32:38Z
95.154.25.200,5F9A19C8.rev.sefiber.dk.,39642,Telia Stofa A/S,DK,Rodding,,,false,1.00,2023-03-13T14:36:01Z,2023-03-13T14:36:01Z
77.33.167.66,77.33.167.66.dhcp.fibianet.dk.,44869,FIBIA P/S,DK,Nykobing Falster,DNSServer,,false,1.00,2023-03-13T14:57:43Z,2023-03-13T14:57:43Z
