ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
161.200.65.9,,3839,Chulalongkorn University,TH,,,Unexpected result for example.com: NXDOMAIN,,0.00,2022-12-22T13:07:12Z,2020-07-30T07:25:46Z
159.192.137.80,,131090,"CAT TELECOM Public Company Ltd,CAT",TH,Kamphaeng Phet,,i/o timeout,,0.00,2022-02-23T10:07:29Z,2020-08-06T15:02:19Z
122.155.197.60,zm-mta01.mail.go.th.,9335,CAT Telecom Public Company Limited,TH,,,i/o timeout,,0.00,2023-02-28T06:46:19Z,2020-08-08T09:45:45Z
202.29.5.151,,4621,Chulalongkorn University,TH,Ban Chan,,i/o timeout,,0.20,2022-12-24T17:06:17Z,2020-08-21T00:08:52Z
180.180.247.43,cwt-mgmtdns-totidc.net.,134166,Internet Data Center Service,TH,,,REFUSED for example.com,,0.00,2023-04-20T15:41:44Z,2020-11-22T11:36:49Z
202.44.204.36,nscache1.nectec.or.th.,7588,Thailand Public backbone Network,TH,Bangkok,,REFUSED for example.com,,0.00,2023-03-08T11:47:00Z,2020-12-20T15:28:27Z
1.10.133.39,node-10n.pool-1-10.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Chiang Mai,,connection refused,,0.00,2022-02-23T02:09:23Z,2021-01-30T22:23:38Z
1.0.177.229,node-9ut.pool-1-0.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Phetchaburi,,i/o timeout,,0.00,2021-06-28T13:13:11Z,2021-01-30T22:23:41Z
1.0.183.50,node-awi.pool-1-0.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Phuket,,i/o timeout,,0.00,2023-04-12T18:12:46Z,2021-01-30T22:23:47Z
119.160.208.251,,0,,TH,Bang Khen,,i/o timeout,,0.00,2021-10-06T14:02:15Z,2021-02-12T12:34:59Z
119.160.208.252,,0,,TH,,,i/o timeout,,0.00,2023-03-04T07:46:57Z,2021-02-12T12:35:01Z
202.182.0.1,,38888,"Milcom Co., Ltd. Internet Service Provider Bangkok",TH,,,,false,0.87,2021-05-03T22:24:38Z,2021-02-12T16:29:25Z
202.44.52.1,www.worldinternetworkcorporation.com.,23932,Internet Service Provider,TH,,,,false,0.85,2023-03-11T12:45:05Z,2021-02-12T16:34:11Z
203.146.237.237,ns01.csloxinfo.com.,4750,CS LOXINFO PUBLIC COMPANY LIMITED,TH,Bangkok,CSLoxinfo,,false,1.00,2021-05-03T22:25:42Z,2021-02-12T17:02:15Z
202.28.197.202,,4621,Chulalongkorn University,TH,,,Unexpected result for wikileaks.org: {[[51 159 197 136]]},,0.00,2023-04-21T12:43:26Z,2021-04-25T14:03:24Z
203.144.207.49,dns2.asianet.co.th.,7470,"TRUE INTERNET Co.,Ltd.",TH,Bangkok,,Unexpected result for wikileaks.org: {[[195 35 109 44] [185 165 168 41] [195 35 109 53] [141 105 65 113]]},,0.01,2021-09-03T08:49:34Z,2021-06-09T14:23:11Z
203.146.127.85,mail.successmore4.COM.,9891,CS LOXINFO Public Company Limited.,TH,,,,false,1.00,2023-04-20T15:48:36Z,2021-06-09T14:23:15Z
180.180.170.188,node-xq4.pool-180-180.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Phetchabun,,,false,0.65,2021-09-30T01:01:32Z,2021-09-23T15:37:23Z
49.231.140.122,,45458,SBN-ISPAWN-ISP and SBN-NIXAWN-NIX,TH,,,,false,0.81,2021-09-26T23:01:32Z,2021-09-23T15:41:56Z
119.110.209.94,static-119-110-209-94.violin.co.th.,132280,Symphony Communication Thailand PCL.,TH,Bangkok,,,false,1.00,2021-09-24T06:23:48Z,2021-09-24T06:23:48Z
184.82.128.211,,45458,SBN-ISPAWN-ISP and SBN-NIXAWN-NIX,TH,,,,false,1.00,2021-09-24T06:30:08Z,2021-09-24T06:30:08Z
58.97.72.83,58-97-72-83.static.asianet.co.th.,7470,"TRUE INTERNET Co.,Ltd.",TH,Samut Sakhon,,,false,1.00,2021-09-24T06:32:11Z,2021-09-24T06:32:11Z
203.150.128.192,192.128.150.203.sta.inet.co.th.,4618,Internet Thailand Company Limited,TH,,,,false,1.00,2021-09-24T10:26:07Z,2021-09-24T10:26:07Z
159.192.131.178,,131090,"CAT TELECOM Public Company Ltd,CAT",TH,Ban Du,,i/o timeout,,0.00,2023-03-09T21:48:10Z,2021-09-24T12:51:31Z
117.121.211.170,,38794,UIH,TH,Phuket,,,false,0.85,2021-10-06T14:02:22Z,2021-09-24T14:19:26Z
203.144.207.29,dns1.asianet.co.th.,7470,"TRUE INTERNET Co.,Ltd.",TH,Bangkok,,connection refused,,0.79,2021-10-07T13:03:39Z,2021-09-24T14:21:09Z
1.1.189.58,node-c3e.pool-1-1.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Ban Phan Don,,i/o timeout,,0.00,2023-02-26T08:52:02Z,2021-09-25T14:42:00Z
118.173.242.189,node-1by5.pool-118-173.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Bang Bon,,,false,0.99,2021-09-28T07:01:18Z,2021-09-25T15:50:09Z
125.25.82.191,node-gcf.pool-125-25.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Bangkok,,,false,0.86,2021-10-08T08:01:24Z,2021-09-25T15:50:20Z
161.200.98.25,,3839,Chulalongkorn University,TH,Bangkok,,i/o timeout,,0.00,2023-04-20T15:48:39Z,2021-09-26T00:49:02Z
