ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
193.226.61.1,tag.euroweb.ro.,6663,Euroweb Romania S.R.L.,RO,Bucharest,,,false,1.00,2023-03-01T22:45:48Z,2020-08-14T00:34:13Z
193.231.236.25,dns-cache-1.rdsnet.ro.,8708,RCS & RDS,RO,,,i/o timeout,,0.00,2023-03-05T14:45:02Z,2020-08-14T00:36:42Z
82.77.137.242,static-82-77-137-242.severin.rdsnet.ro.,8708,RCS & RDS,RO,Craiova,dnsmasq-2.45,,true,0.78,2023-03-02T10:46:31Z,2020-08-14T00:36:45Z
86.124.83.220,client.rdsnet.ro.,8708,RCS & RDS,RO,Bucharest,,i/o timeout,,0.00,2023-03-10T04:45:12Z,2020-11-22T11:34:25Z
188.213.49.35,,0,,RO,,,i/o timeout,,0.00,2023-02-25T20:53:05Z,2020-11-22T11:37:14Z
193.230.183.201,nsx.euroweb.ro.,6663,Euroweb Romania S.R.L.,RO,,PowerDNS Authoritative Server 3.3.1 (jenkins@autotest.powerdns.com built 20131217194128 mockbuild@),,false,1.00,2023-04-20T15:45:38Z,2021-02-12T12:40:36Z
194.102.126.19,sp.tgie.ro.,6830,Liberty Global B.V.,RO,,Microsoft DNS 6.1.7601 (1DB15D39),Unexpected result for verisignlabs.com: {[[209 131 162 50] [69 58 187 68]]},,0.25,2021-06-28T13:13:15Z,2021-05-14T06:23:58Z
86.122.51.134,s01.edageneralelec.com.,8708,RCS & RDS,RO,Constanța,,i/o timeout,,0.00,2023-04-20T15:47:57Z,2021-06-09T14:16:06Z
195.226.206.15,ns1.portalbn.ro.,51328,Consiliul Judetean Bistrita-Nasaud,RO,,Microsoft DNS 6.1.7601 (1DB15F75),Unexpected result for verisignlabs.com: {[[209 131 162 50] [69 58 187 68]]},,0.82,2021-06-28T13:13:20Z,2021-06-09T14:21:19Z
85.204.79.2,apps.beck.ro.,9050,Telekom Romania Communication S.A,RO,,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.3,,true,1.00,2021-10-08T09:12:42Z,2021-09-25T20:32:59Z
89.137.245.202,,12302,Vodafone Romania S.A.,RO,Timișoara,dnsmasq-pi-hole-2.85,,false,1.00,2021-09-29T11:46:34Z,2021-09-29T11:46:34Z
89.136.161.239,,12302,Vodafone Romania S.A.,RO,Bucharest,dnsmasq-pi-hole-2.84,,false,1.00,2021-09-29T11:46:35Z,2021-09-29T11:46:35Z
86.123.188.209,static-86-123-188-209.rdsnet.ro.,8708,RCS & RDS,RO,Domnesti,,i/o timeout,,0.00,2023-03-05T07:01:04Z,2021-10-01T16:04:54Z
136.255.163.218,,12302,Vodafone Romania S.A.,RO,Bucharest,dnsmasq-pi-hole-2.79,,false,1.00,2021-10-01T23:10:09Z,2021-10-01T23:10:09Z
81.196.111.92,81-196-111-92.rdsnet.ro.,8708,RCS & RDS,RO,Bucharest,dnsmasq-pi-hole-2.80,,false,1.00,2021-10-01T23:19:16Z,2021-10-01T23:19:16Z
185.104.181.198,,48881,Data Node Srl,RO,,dnsmasq-pi-hole-2.86,,false,1.00,2021-10-01T23:24:19Z,2021-10-01T23:24:19Z
