ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
81.17.31.34,hostedby.privatealps.net.,51852,Private Layer INC,CH,Zurich,,connection refused,,0.00,2023-02-20T05:49:53Z,2020-09-18T18:56:00Z
195.186.1.107,oltdzpsp-cns005.bluewin.ch.,3303,Bluewin,CH,,,,true,1.00,2021-05-03T22:24:40Z,2021-02-12T12:42:46Z
195.186.1.110,dns1.bluewin.ch.,3303,Bluewin,CH,,,Unexpected result for wikileaks.org: {[[185 165 168 41] [141 105 65 113] [195 35 109 53] [195 35 109 44]]},,0.00,2021-08-31T17:10:28Z,2021-02-12T12:42:48Z
195.186.4.107,zhhdzpsp-cns006.bluewin.ch.,3303,Bluewin,CH,,,,true,0.00,2021-09-01T12:44:53Z,2021-02-12T12:43:17Z
195.186.4.108,zhhdzpsp-cns004.bluewin.ch.,3303,Bluewin,CH,,,Unexpected result for wikileaks.org: {[[185 165 168 41] [195 35 109 53] [141 105 65 113] [195 35 109 44]]},,0.00,2021-08-31T17:10:21Z,2021-02-12T12:43:17Z
195.186.4.109,zhhdzpsp-cns002.bluewin.ch.,3303,Bluewin,CH,,,,true,1.00,2023-02-28T06:47:45Z,2021-02-12T12:43:17Z
195.186.4.111,dns4.bluewin.ch.,3303,Bluewin,CH,,,Unexpected result for wikileaks.org: {[[80 81 248 21] [51 159 197 136]]},,0.04,2023-01-13T08:30:01Z,2021-02-12T12:43:18Z
212.94.32.32,ns3.zugernet.ch.,28859,acdalis ag,CH,Fischbach-Goeslikon,9.9.5-9+deb8u17-Debian,Unexpected result for wikileaks.org: {[[195 35 109 44] [141 105 65 113] [195 35 109 53] [185 165 168 41]]},,0.00,2021-09-01T12:49:33Z,2021-05-07T22:48:47Z
212.94.34.34,ns4.zugernet.ch.,28859,acdalis ag,CH,Fischbach-Goeslikon,9.9.5-9+deb8u17-Debian,,true,0.00,2021-09-01T12:45:45Z,2021-05-08T05:41:47Z
62.2.174.133,ns2.entex.ch.,6830,Liberty Global B.V.,CH,Wetzikon,,Unexpected result for example.com: NXDOMAIN,,0.00,2021-09-01T18:52:38Z,2021-05-14T06:31:36Z
195.186.1.162,cns7.bluewin.ch.,3303,Bluewin,CH,,,,true,0.01,2021-09-01T12:49:33Z,2021-05-20T07:31:50Z
195.186.4.162,cns8.bluewin.ch.,3303,Bluewin,CH,,,Unexpected result for wikileaks.org: {[[195 35 109 44] [185 165 168 41] [195 35 109 53] [141 105 65 113]]},,0.00,2021-08-31T17:10:06Z,2021-05-20T07:31:50Z
31.3.135.232,mirror.tillo.ch.,199662,Exion Networks SA,CH,,[hidden],,false,1.00,2021-09-27T23:29:09Z,2021-09-27T23:29:09Z
140.238.216.85,,31898,ORACLE-BMC-31898,CH,Zurich,,i/o timeout,,0.00,2023-03-05T07:00:29Z,2021-10-01T22:56:33Z
185.86.230.234,,213242,Nicholas Disalvio,CH,,dnsmasq-pi-hole-2.86,,true,1.00,2021-10-01T23:12:45Z,2021-10-01T23:12:45Z
185.95.218.41,asgard.dasrecht.net.,57118,CommunityRack.org Verein,CH,,dnsmasq-pi-hole-2.86,,false,1.00,2021-10-01T23:30:05Z,2021-10-01T23:30:05Z
