ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
203.218.101.172,pcd311172.netvigator.com.,4760,HKT Limited,HK,Central,,i/o timeout,,0.00,2023-03-09T21:48:12Z,2020-08-16T12:32:16Z
158.132.187.187,,4616,The Hong Kong Polytechnic University,HK,Kowloon,,i/o timeout,,0.00,2023-03-02T22:47:06Z,2020-09-01T21:43:30Z
120.31.161.114,ns1.eflydns.net.,38372,"Room 203, No.6, PingYuanBei Street, Foshan, GuangDong, China",HK,,,i/o timeout,,0.00,2023-03-02T03:47:29Z,2020-09-02T19:46:32Z
58.64.188.188,,17444,HKBN Enterprise Solutions Limited,HK,,,i/o timeout,,0.00,2022-03-22T13:18:47Z,2020-09-03T03:09:39Z
59.148.249.214,059148249214.ctinets.com.,9269,Hong Kong Broadband Network Ltd.,HK,Central,Microsoft DNS 6.0.6002 (1772487D),,false,0.91,2023-03-07T13:46:13Z,2020-09-03T03:09:46Z
59.152.214.132,mail.tianchengauction.com.,9381,HKBN Enterprise Solutions HK Limited,HK,Central,Microsoft DNS 6.1.7601 (1DB15F75),,false,0.46,2022-04-26T07:03:12Z,2020-09-03T03:09:51Z
59.188.74.1,,17444,HKBN Enterprise Solutions Limited,HK,,,i/o timeout,,0.00,2022-12-23T07:04:56Z,2020-09-03T03:09:53Z
61.92.164.145,061092164145.static.ctinets.com.,9269,Hong Kong Broadband Network Ltd.,HK,Tuen Mun,,i/o timeout,,0.00,2022-12-24T18:07:23Z,2020-09-03T03:09:55Z
101.78.189.210,,9381,HKBN Enterprise Solutions HK Limited,HK,Central,dnsmasq-2.78,Unexpected result for wikileaks.org: {[[185 165 168 41] [141 105 65 113] [195 35 109 44] [195 35 109 53]]},,0.09,2021-09-06T03:46:11Z,2020-09-03T03:10:05Z
101.78.230.189,,9381,HKBN Enterprise Solutions HK Limited,HK,Central,,i/o timeout,,0.01,2023-01-17T14:28:30Z,2020-09-03T03:10:08Z
101.78.230.190,,9381,HKBN Enterprise Solutions HK Limited,HK,Central,,i/o timeout,,0.00,2021-09-30T01:00:32Z,2020-09-03T03:10:10Z
103.240.65.226,,9381,HKBN Enterprise Solutions HK Limited,HK,Central,,REFUSED for example.com,,0.00,2022-08-07T18:24:50Z,2020-09-03T03:10:36Z
103.251.112.62,103.251.112.62.www.huginforce.com.,133380,Layerstack Limited,HK,Central,,i/o timeout,,0.00,2023-02-27T05:47:07Z,2020-09-03T03:10:41Z
103.251.112.67,103.251.112.67.mail.huginforce.com.,133380,Layerstack Limited,HK,Central,,i/o timeout,,0.00,2023-02-28T06:46:19Z,2020-09-03T03:10:45Z
123.1.150.117,,10103,HK Broadband Network Ltd.,HK,,,i/o timeout,,0.00,2023-02-27T23:49:54Z,2020-09-03T03:12:43Z
