ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
194.177.210.210,pdns1.grnet.gr.,5408,National Infrastructures for Research and Technology S.A.,GR,,unbound 1.12.0,,true,0.99,2023-02-28T06:47:46Z,2020-11-22T11:37:54Z
195.46.9.131,ns6.senino.net.,12361,Vodafone-panafon Hellenic Telecommunications Company SA,GR,Athens,Microsoft DNS 6.1.7601 (1DB15F75),Unexpected result for wikileaks.org: {[[185 165 168 41] [195 35 109 53] [195 35 109 44] [141 105 65 113]]},,0.00,2021-09-01T23:50:01Z,2021-06-09T14:21:09Z
195.251.32.71,pluton.parliament.gr.,201374,Hellenic Parliament,GR,Galatsi,,,false,0.90,2021-09-27T00:01:02Z,2021-09-25T23:04:36Z
192.71.166.92,opennict2.libreops.cc.,8280,SYNAPSECOM S.A. Provider of Telecommunications and Internet Services,GR,Thessaloniki,Powered by LibreOps,,false,1.00,2021-09-30T19:01:21Z,2021-09-29T21:52:09Z
2.85.104.249,ppp-2-85-104-249.home.otenet.gr.,6799,OTEnet S.A.,GR,Kozani,dnsmasq-pi-hole-2.85,,true,1.00,2021-10-01T23:01:30Z,2021-10-01T23:01:30Z
188.4.180.225,188.4.180.225.dsl.dyn.forthnet.gr.,1241,Forthnet,GR,Athens,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-01T23:03:13Z,2021-10-01T23:03:13Z
185.243.214.17,no-reverse-yet.local.,202448,MVPS LTD,GR,Athens,dnsmasq-pi-hole-2.84,,false,1.00,2021-10-01T23:04:01Z,2021-10-01T23:04:01Z
94.70.104.58,athedsl-4561970.home.otenet.gr.,6799,OTEnet S.A.,GR,Heraklion,dnsmasq-pi-hole-2.82,,false,1.00,2021-10-01T23:24:36Z,2021-10-01T23:24:36Z
94.64.107.10,ppp-94-64-107-10.home.otenet.gr.,6799,OTEnet S.A.,GR,Pátrai,dnsmasq-pi-hole-2.86,,false,1.00,2021-10-01T23:30:46Z,2021-10-01T23:30:46Z
79.130.238.94,athedsl-4423278.home.otenet.gr.,6799,OTEnet S.A.,GR,Peristerion,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-01T23:52:32Z,2021-10-01T23:52:32Z
193.110.86.21,athkosproxy.kosmocar.gr.,35459,Kosmocar S.A.,GR,,,,false,1.00,2021-10-03T01:10:53Z,2021-10-02T15:53:24Z
83.212.108.245,snf-882282.vm.okeanos.grnet.gr.,5408,National Infrastructures for Research and Technology S.A.,GR,,dnsmasq-pi-hole-2.87test3,,false,1.00,2021-10-02T16:24:38Z,2021-10-02T16:24:38Z
193.218.225.38,ribo.delta.gr.,24849,DELTA S.A.,GR,,,,false,1.00,2021-10-02T16:32:08Z,2021-10-02T16:32:08Z
193.218.36.234,,5408,National Infrastructures for Research and Technology S.A.,GR,,dnsmasq-pi-hole-2.81,,false,1.00,2021-10-02T16:34:41Z,2021-10-02T16:34:41Z
2.84.158.131,ppp-2-84-158-131.home.otenet.gr.,6799,OTEnet S.A.,GR,Athens,dnsmasq-pi-hole-2.81,,false,1.00,2021-10-02T17:33:11Z,2021-10-02T17:33:11Z
194.177.199.1,wwwserver.ioa.teiep.gr.,8581,University Of Ioannina,GR,,Microsoft DNS 6.1.7601 (1DB15F75),,false,1.00,2021-10-03T12:11:44Z,2021-10-03T12:11:44Z
195.130.67.4,dns.teiser.gr.,5408,National Infrastructures for Research and Technology S.A.,GR,,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2021-11-09T22:22:57Z,2021-10-03T13:13:59Z
195.130.67.5,,5408,National Infrastructures for Research and Technology S.A.,GR,,,,false,1.00,2021-10-08T08:00:37Z,2021-10-03T13:14:01Z
62.38.194.172,static062038194172.dsl.hol.gr.,3329,Vodafone-panafon Hellenic Telecommunications Company SA,GR,Athens,,i/o timeout,,0.09,2021-11-29T07:32:31Z,2021-11-11T16:05:43Z
2.84.87.160,ppp-2-84-87-160.home.otenet.gr.,6799,OTEnet S.A.,GR,Chania,,,false,1.00,2022-08-28T10:50:26Z,2022-08-28T10:50:26Z
2.84.184.133,ppp-2-84-184-133.home.otenet.gr.,6799,OTEnet S.A.,GR,Old Faliron,,,false,1.00,2022-08-28T10:53:34Z,2022-08-28T10:53:34Z
2.84.217.169,ppp-2-84-217-169.home.otenet.gr.,6799,OTEnet S.A.,GR,Glyfada,,,false,1.00,2022-08-28T10:54:33Z,2022-08-28T10:54:33Z
2.86.140.219,ppp-2-86-140-219.home.otenet.gr.,6799,OTEnet S.A.,GR,Athens,dnsmasq-2.85,,false,1.00,2022-08-28T11:08:28Z,2022-08-28T11:08:28Z
2.86.218.136,ppp-2-86-218-136.home.otenet.gr.,6799,OTEnet S.A.,GR,Heraklion,,,false,1.00,2022-08-28T11:11:02Z,2022-08-28T11:11:02Z
2.86.225.248,ppp-2-86-225-248.home.otenet.gr.,6799,OTEnet S.A.,GR,Athens,,,false,1.00,2022-08-28T11:11:13Z,2022-08-28T11:11:13Z
2.86.231.154,ppp-2-86-231-154.home.otenet.gr.,6799,OTEnet S.A.,GR,Athens,,,false,1.00,2022-08-28T11:11:27Z,2022-08-28T11:11:27Z
2.86.250.64,ppp-2-86-250-64.home.otenet.gr.,6799,OTEnet S.A.,GR,Athens,,,false,1.00,2022-08-28T11:11:59Z,2022-08-28T11:11:59Z
2.87.168.191,ppp-2-87-168-191.home.otenet.gr.,6799,OTEnet S.A.,GR,Mandra,,,false,1.00,2022-08-28T11:18:08Z,2022-08-28T11:18:08Z
2.87.236.1,ppp-2-87-236-1.home.otenet.gr.,6799,OTEnet S.A.,GR,Mykonos,,,false,1.00,2022-08-28T11:19:43Z,2022-08-28T11:19:43Z
2.84.244.200,ppp-2-84-244-200.home.otenet.gr.,6799,OTEnet S.A.,GR,Pátrai,,i/o timeout,,0.00,2022-10-19T07:29:49Z,2022-09-03T02:42:28Z
2.85.93.224,ppp-2-85-93-224.home.otenet.gr.,6799,OTEnet S.A.,GR,Corfu,,,false,1.00,2022-09-03T02:46:11Z,2022-09-03T02:46:11Z
2.85.105.218,ppp-2-85-105-218.home.otenet.gr.,6799,OTEnet S.A.,GR,Litochoro,,,false,1.00,2022-09-03T02:46:25Z,2022-09-03T02:46:25Z
2.85.143.219,ppp-2-85-143-219.home.otenet.gr.,6799,OTEnet S.A.,GR,Alexandroupoli,,,false,1.00,2022-09-03T02:47:44Z,2022-09-03T02:47:44Z
2.85.181.242,242.181.85.2.static.otenet.gr.,6799,OTEnet S.A.,GR,Thessaloniki,,,false,1.00,2022-09-03T02:49:02Z,2022-09-03T02:49:02Z
2.85.190.113,ppp-2-85-190-113.home.otenet.gr.,6799,OTEnet S.A.,GR,Thessaloniki,,,false,1.00,2022-09-03T02:49:19Z,2022-09-03T02:49:19Z
