ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
203.69.87.18,keeyang-engineering.com.,3462,Data Communication Business Group,TW,New Taipei,,i/o timeout,,0.00,2022-12-06T20:47:39Z,2020-09-02T19:18:55Z
113.196.55.130,113.196.55.130.ll.static.sparqnet.net.,9919,"New Century InfoComm Tech Co., Ltd.",TW,New Taipei,dnsmasq-2.45,Unexpected result for wikileaks.org: {[[80 81 248 21] [51 159 197 136]]},,0.00,2023-01-17T14:28:56Z,2020-09-18T18:56:28Z
59.124.71.99,59-124-71-99.hinet-ip.hinet.net.,3462,Data Communication Business Group,TW,New Taipei,,,false,0.57,2022-12-27T17:08:15Z,2020-09-20T02:02:32Z
60.244.115.166,mail.palace-group.com.tw.,24154,"Asia Pacific Broadband Fixed Lines Co., Ltd.",TW,Zhongli District,Microsoft DNS 6.1.7601 (1DB15F75),Unexpected result for example.com: NXDOMAIN,,0.00,2023-02-20T09:46:27Z,2020-11-22T11:32:43Z
202.39.212.241,doc.dasyong.com.tw.,3462,Data Communication Business Group,TW,Taichung,,i/o timeout,,0.03,2021-10-08T08:00:41Z,2020-11-22T11:38:52Z
210.63.146.133,,9924,"Taiwan Fixed Network, Telco and Network Service Provider.",TW,,,REFUSED for example.com,,0.00,2023-02-27T23:47:34Z,2020-11-22T11:40:07Z
211.72.210.250,pc250.twnic.net.tw.,3462,Data Communication Business Group,TW,Taichung,,i/o timeout,,0.00,2023-03-07T13:47:11Z,2020-11-22T11:40:45Z
220.130.145.66,nagios.fwd.com.tw.,3462,Data Communication Business Group,TW,New Taipei,9.3.4-P1,Unexpected result for example.com: NXDOMAIN,,0.00,2022-12-02T14:48:49Z,2020-11-22T11:41:44Z
168.95.192.1,dns.hinet.net.,3462,Data Communication Business Group,TW,,,,false,0.99,2021-05-03T22:25:17Z,2021-02-12T11:50:46Z
59.125.86.230,apexdyna.com.,3462,Data Communication Business Group,TW,Fangli,,SERVFAIL for example.com,,0.00,2023-04-20T15:47:48Z,2021-06-09T14:12:56Z
59.125.90.50,59-125-90-50.hinet-ip.hinet.net.,3462,Data Communication Business Group,TW,Chang-hua,,i/o timeout,,0.37,2022-08-09T10:24:02Z,2021-06-09T14:13:03Z
60.251.1.50,60-251-1-50.hinet-ip.hinet.net.,3462,Data Communication Business Group,TW,Taipei,,i/o timeout,,0.00,2022-04-22T08:04:20Z,2021-06-09T14:13:18Z
101.101.101.101,twnic-public-dns.twnic.tw.,131621,Taiwan Network Information Center,TW,,101,,true,0.57,2021-09-24T23:01:00Z,2021-06-09T14:16:55Z
125.227.62.229,125-227-62-229.HINET-IP.hinet.net.,3462,Data Communication Business Group,TW,New Taipei,dnsmasq-2.40,Unexpected result for wikileaks.org: {[[185 165 168 41] [195 35 109 44] [195 35 109 53] [141 105 65 113]]},,0.00,2021-08-31T17:11:51Z,2021-06-09T14:18:20Z
168.95.1.1,dns.hinet.net.,3462,Data Communication Business Group,TW,,,,false,1.00,2023-04-20T15:48:34Z,2021-06-09T14:19:08Z
220.128.154.100,220-128-154-100.HINET-IP.hinet.net.,3462,Data Communication Business Group,TW,Hsinchu,,Unexpected result for wikileaks.org: {[[195 35 109 53] [195 35 109 44] [185 165 168 41] [141 105 65 113]]},,0.00,2021-09-03T21:46:01Z,2021-06-09T14:25:35Z
60.250.159.191,60-250-159-191.hinet-ip.hinet.net.,3462,Data Communication Business Group,TW,New Taipei,,i/o timeout,,0.41,2021-11-09T18:07:08Z,2021-09-24T02:49:18Z
60.248.107.138,60-248-107-138.hinet-ip.hinet.net.,3462,Data Communication Business Group,TW,New Taipei,,,false,1.00,2021-09-26T01:51:24Z,2021-09-26T01:51:24Z
60.251.117.118,60-251-117-118.hinet-ip.hinet.net.,3462,Data Communication Business Group,TW,New Taipei,,,false,1.00,2021-09-26T01:52:17Z,2021-09-26T01:52:17Z
106.105.214.95,106.105.214.95.adsl.dynamic.seed.net.tw.,4780,Digital United Inc.,TW,Tainan City,,i/o timeout,,0.00,2023-03-05T06:57:42Z,2021-09-27T12:18:01Z
125.227.38.20,125-227-38-20.hinet-ip.hinet.net.,3462,Data Communication Business Group,TW,New Taipei,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-02T16:55:42Z,2021-10-02T16:55:42Z
